What Country or Region do you live in?,Which US State or Territory do you live in?,How old are you?,How many years of IT/Programming experience do you have?,How would you best describe the industry you work in?,Which best describes the size of your company?,Which of the following best describes your occupation?,How likely is it that a recommendation you make will be acted upon?,What is your involvement in purchasing? You can choose more than 1.,,,,,,,What types of purchases are you involved in?,,,,,,"What is your budget for outside expenditures (hardware, software, consulting, etc) for 2011?",,,,,,,,What type of project are you developing?,Which languages are you proficient in?,,,,,,,,,,,,,What operating system do you use the most?,Please rate your job/career satisfaction,"Including bonus, what is your annual compensation in USD?",Which technology products do you own? (You can choose more than one),,,,,,,,,,,,,,,,,"In the last 12 months, how much money have you spent on personal technology-related purchases? ",Which of our sites do you frequent most?
Other Europe,,20-24,41310,Software Products,Start Up (1-25),Server Programmer,Unless it's stoopid it gets done,Influencer,Recommender,,,,,,,,Software,,,,"<$10,000",,,,,,,,Enterprise,,,,,,,SQL,C#,,,,,,Windows 7,I enjoy going to work,"$20,000 - $40,000",iPhone,,,,,,,,,,iPad,,,,,,,"$2,001-$3,000",Other
Other Europe,,25-29,41435,Finance / Banking,Mature Small Business (25-100),Web Application Developer,It's been known to happen,Influencer,,,,,,,,,Software,,,Other,"<$10,000",,,,,,,Don't know,Enterprise,,JavaScript,,,,,,C#,,,,,,Windows 7,I enjoy going to work,"<$20,000",,,,,,,,,,,,Other netbook,,,,,,"$501-$1,000",Stack Overflow
Middle East,,25-29,41435,Gaming,"Other (not working, consultant, etc.)",Other,It's been known to happen,,,,,,No Involvement,,,,,,,,,,,,,,,,Mobile,Java,,,,,Ruby,SQL,C#,C++,C,,,,Linux,I'm not happy in my job,"<$20,000",,Android,,,,,,,HDTV,,,,PS3,,,,,<$100,Other
Middle East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,,30-34,11,Software Products,Mature Small Business (25-100),Server Programmer,Unless it's stoopid it gets done,,Recommender,,,,,,,,Software,,,,"<$10,000",,,,,,,,SaaS,Java,,,,,,SQL,,C++,,,,,Windows 7,I enjoy going to work,"$100,000 - $120,000",iPhone,,,,,,,,HDTV,,,Other netbook,,Xbox,Wii,,,"$1,001-$2,000",Stack Overflow
Canada,,35-39,41435,Consulting,Mature Small Business (25-100),Web Application Developer,It's been known to happen,,Recommender,,,,,,,,Software,,,,,,,,,,,Don't know,Web Platform,,,,,,,,,,,,,VB .NET,Windows XP,I enjoy going to work,"$80,000 - $100,000",,,,,,,,,,,,,PS3,,Wii,,iPod Touch,">$3,000",Stack Overflow
United States of America,Texas,35-39,11,Software Products,Start Up (1-25),Desktop Application Developer,Unless it's stoopid it gets done,Influencer,,,,,,,Hardware,Servers,Software,,,,,,,,,,,Don't know,SaaS,,JavaScript,,,,,SQL,C#,C++,C,,,,Windows 7,I enjoy going to work,"$120,000 - $140,000",iPhone,,,,,,,,HDTV,AppleTV,,Other netbook,,Xbox,Wii,Other gaming system,,"$1,001-$2,000",Stack Overflow
Canada,,30-34,41435,Software Products,Mature Small Business (25-100),Desktop Application Developer,Unless it's stoopid it gets done,Influencer,Recommender,,,,,,,,Software,"User Equipment: Monitors, PCs, Laptops",,,,,,,,,,Don't know,Enterprise,,,,,,,,C#,C++,C,Perl,,,Windows 7,I enjoy going to work,"$60,000 - $80,000",iPhone,Android,,,,,,Blu-Ray,HDTV,,,Other netbook,PS3,,Wii,,,"$501-$1,000",Stack Overflow
United States of America,Colorado,30-34,11,Software Products,Mature Small Business (25-100),Web Application Developer,Unless it's stoopid it gets done,Influencer,,,,,,,,,Software,,,,,,,,,,,Don't know,Web Platform,,JavaScript,CSS,PHP,,,SQL,C#,,,,,,Windows XP,It pays the bills,,,Android,Blackberry,,,,,,,,,,,,,,,$100-$250,Stack Overflow
United Kingdom,,< 20,41310,Foundation / Non-Profit,Student,Student,Once in a blue moon,,,,,,No Involvement,,,,,,,,,,,,,,,,Web Platform,,JavaScript,CSS,PHP,Python,Ruby,SQL,,C++,,,,,Linux,It pays the bills,Student / Unemployed,,,,,,,,,,,,,,Xbox,,,,$100-$250,Stack Overflow
United States of America,Washington,25-29,41435,Consulting,"Fortune 1000 (1,000+)",Web Application Developer,Unless it's stoopid it gets done,,Recommender,,,,,,,,Software,,,,,,,,,,,Don't know,Web Platform,,,,,,,SQL,C#,,,,,,Windows 7,It pays the bills,"$60,000 - $80,000",,,,Other Smart Phone,,,,Blu-Ray,HDTV,,,Other netbook,PS3,Xbox,Wii,Other gaming system,Kobo eReader,"$2,001-$3,000",Stack Overflow
United States of America,Georgia,51-60,11,Consulting,Start Up (1-25),Web Application Developer,I run this place,Influencer,Recommender,Approver,Purchaser,Check Writer,,,Hardware,Servers,Software,"User Equipment: Monitors, PCs, Laptops",,,"<$10,000",,,,,,,,Web Platform,,JavaScript,CSS,PHP,,,SQL,C#,,,,,,Windows XP,So happy it hurts,">$140,000",iPhone,,,,,,,,,,iPad,,,,Wii,,,">$3,000",Stack Overflow
United States of America,Texas,30-34,41435,Software Products,"Fortune 1000 (1,000+)",Server Programmer,It's been known to happen,,,,,,No Involvement,,,,,,,,,,,,,,,,Enterprise,Java,,,,,,SQL,,C++,,,,,Mac OS X,It pays the bills,"$100,000 - $120,000",,Android,Blackberry,,,Kindle,,,,AppleTV,,,PS3,Xbox,Wii,,,$251-$500,Stack Overflow
United States of America,Washington,20-24,41435,Retail,"Fortune 1000 (1,000+)",Web Application Developer,It's been known to happen,,,,,,No Involvement,,,,,,,,,,,,,,,,Web Platform,Java,JavaScript,CSS,PHP,,,SQL,,,,Perl,,,Mac OS X,I enjoy going to work,"$100,000 - $120,000",iPhone,,,,,Kindle,,,HDTV,,,,,,Wii,,,">$3,000",Stack Overflow
United States of America,Missouri,35-39,11,Healthcare,"Fortune 1000 (1,000+)",Web Application Developer,It's been known to happen,,Recommender,,,,,,,Servers,Software,,,,,,,,,,,Don't know,Web Platform,Java,JavaScript,,,,,SQL,,C++,C,Perl,,,Windows XP,I enjoy going to work,"$80,000 - $100,000",,,,,Regular Mobile Phone,Kindle,,,,,,,,,,,,$100-$250,Stack Overflow
Other Europe,,40-50,11,Consulting,Mature Small Business (25-100),IT Staff / System Administrator,Unless it's stoopid it gets done,Influencer,Recommender,,,,,,Hardware,Servers,Software,"User Equipment: Monitors, PCs, Laptops",Consultants,Other,,,,"$41,000 - $75,000",,,,,Enterprise,,,,,,,,,,C,Perl,,,Windows 7,It pays the bills,"$60,000 - $80,000",iPhone,,,Other Smart Phone,Regular Mobile Phone,,,,HDTV,,,,,,Wii,Other gaming system,Servers,"$501-$1,000",Server Fault
Other Europe,,30-34,11,Software Products,Mid Sized (100-999),Server Programmer,It's been known to happen,,,,,,No Involvement,,,,,,,,,,,,,,,,Enterprise,Java,,,,Python,,,,C++,C,,,,Linux,I enjoy going to work,"$40,000 - $60,000",,Android,,,,,,,,,,,,,,,nintendo ds,$100-$250,Stack Overflow
Other Europe,,20-24,41310,Software Products,Start Up (1-25),Desktop Application Developer,It's been known to happen,,Recommender,,,,,,,,Software,,Consultants,,"<$10,000",,,,,,,,Enterprise,Java,,,,,,SQL,C#,,,,,,Windows 7,I enjoy going to work,"<$20,000",,Android,,,,,,,,,,Other netbook,,,,,,"$1,001-$2,000",Stack Overflow
United States of America,Washington,40-50,11,Finance / Banking,Mid Sized (100-999),Web Application Developer,Unless it's stoopid it gets done,Influencer,,Approver,Purchaser,,,,,,Software,,,,"<$10,000",,,,,,,,Enterprise,,,,,,,SQL,C#,,,,,,Windows 7,It pays the bills,"$60,000 - $80,000",,,,,Regular Mobile Phone,Kindle,,Blu-Ray,HDTV,,,,,,Wii,,,"$501-$1,000",Stack Overflow
Other Asia,,40-50,11,Software Products,Start Up (1-25),Manager of Developers or Team Leader,Unless it's stoopid it gets done,Influencer,Recommender,,,,,,Hardware,Servers,Software,"User Equipment: Monitors, PCs, Laptops",,,,,,,,,,Don't know,Enterprise,,,,,Python,,,,C++,C,,,,Windows 7,It pays the bills,"$120,000 - $140,000",,Android,,,,,,,HDTV,,,,,,,,,"$501-$1,000",Stack Overflow
Other Europe,,25-29,41435,Software Products,Start Up (1-25),Server Programmer,Unless it's stoopid it gets done,Influencer,Recommender,,,,,,,,Software,,,,,,,,,,,Don't know,Web Platform,Java,JavaScript,CSS,PHP,,,SQL,,,,,,,Mac OS X,I enjoy going to work,"$40,000 - $60,000",,,,,,,,,,,,,,,,,,"$2,001-$3,000",Stack Overflow
Other Europe,,< 20,11,Gaming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other Europe,,30-34,41435,Web Services,Mid Sized (100-999),Manager of Developers or Team Leader,Unless it's stoopid it gets done,Influencer,,,,,,,,,Software,,,,"<$10,000",,,,,,,,SaaS,,JavaScript,CSS,PHP,,Ruby,SQL,,,,,,,Windows 7,It pays the bills,"$20,000 - $40,000",,,,,Regular Mobile Phone,,,,HDTV,,,Other netbook,,,,,,$251-$500,Stack Overflow
United Kingdom,,40-50,11,Consulting,Start Up (1-25),Web Application Developer,Unless it's stoopid it gets done,Influencer,Recommender,,,,,,Hardware,Servers,Software,,,,,,,,,,,Don't know,Enterprise,Java,JavaScript,CSS,,,,SQL,,,,,,,Linux,I'm not happy in my job,"$100,000 - $120,000",iPhone,,,,Regular Mobile Phone,,,Blu-Ray,HDTV,,,,PS3,,,,,"$1,001-$2,000",Stack Overflow
United States of America,Iowa,25-29,11,Consulting,Mature Small Business (25-100),Web Application Developer,It's been known to happen,Influencer,Recommender,,,,,,,,Software,"User Equipment: Monitors, PCs, Laptops",,,,,,,,,,Don't know,Web Platform,Java,JavaScript,CSS,PHP,Python,Ruby,SQL,C#,C++,C,Perl,,,Windows 7,I enjoy going to work,"$80,000 - $100,000",iPhone,,,,,,,,HDTV,AppleTV,,,,Xbox,Wii,,,">$3,000",Stack Overflow
United States of America,California,25-29,41435,Web Services,"Fortune 1000 (1,000+)",Web Application Developer,Unless it's stoopid it gets done,,,,,,No Involvement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other Europe,,25-29,41310,Software Products,Start Up (1-25),Embedded Application Developer,It's been known to happen,Influencer,Recommender,,,,,,Hardware,,Software,"User Equipment: Monitors, PCs, Laptops",,,,,,,,,,Don't know,Mobile,,,,,,,,,C++,C,,,objective-c,Mac OS X,It pays the bills,"<$20,000",iPhone,,,,Regular Mobile Phone,,,,,,,Other netbook,,,,,,$100-$250,Stack Overflow
United States of America,New York,30-34,11,Web Services,Mature Small Business (25-100),Web Application Developer,It's been known to happen,Influencer,Recommender,,,,No Involvement,,Hardware,Servers,Software,"User Equipment: Monitors, PCs, Laptops",,,"<$10,000","$10,001 - $25,000",,,,,,,Web Platform,,JavaScript,CSS,,,,SQL,C#,,,,,,Windows Vista,I enjoy going to work,"$40,000 - $60,000",,,,Other Smart Phone,Regular Mobile Phone,Kindle,,,HDTV,,,Other netbook,,Xbox,Wii,Other gaming system,Cr-48,<$100,Stack Overflow
Middle East,,30-34,41435,Web Services,Mature Small Business (25-100),Manager of Developers or Team Leader,It's been known to happen,Influencer,,,,,,,,Servers,Software,,,,,,,,,,,Don't know,Web Platform,Java,,,,,,SQL,C#,C++,,,,,Windows 7,I'm not happy in my job,">$140,000",,Android,,,,,,,,,,,,,Wii,,,,Stack Overflow
United States of America,Michigan,25-29,41310,Consulting,Start Up (1-25),Desktop Application Developer,It's been known to happen,Influencer,Recommender,,Purchaser,,,,Hardware,,Software,"User Equipment: Monitors, PCs, Laptops",,,,"$10,001 - $25,000",,,,,,,Enterprise,,,,,,Ruby,,C#,,,,,,Windows 7,It pays the bills,"$60,000 - $80,000",,Android,,,Regular Mobile Phone,,,,,,,,,Xbox,,,,$100-$250,Stack Overflow
United States of America,Pennsylvania,40-50,11,Software Products,Mature Small Business (25-100),Manager of Developers or Team Leader,I run this place,,,Approver,,,,,Hardware,,Software,"User Equipment: Monitors, PCs, Laptops",Consultants,,,,"$25,001 - $40,000",,,,,,Enterprise,,,,,,,SQL,,,,,,Delphi,Windows 7,I enjoy going to work,"$120,000 - $140,000",,Android,,,,,,Blu-Ray,HDTV,,,,,,Wii,,,"$501-$1,000",Stack Overflow
United States of America,Florida,25-29,41435,Gaming,"Fortune 1000 (1,000+)",Embedded Application Developer,Unless it's stoopid it gets done,,Recommender,,,,,,,,Software,,,,"<$10,000",,,,,,,,Other,Java,,,,,,,C#,C++,C,,,ActionScript,Windows 7,I enjoy going to work,"$80,000 - $100,000",iPhone,,,,,,,,HDTV,,,,PS3,Xbox,Wii,,,">$3,000",Other
United Kingdom,,25-29,41310,Consulting,Start Up (1-25),Web Application Developer,I run this place,,Recommender,,Purchaser,,,,Hardware,Servers,Software,"User Equipment: Monitors, PCs, Laptops",,,"<$10,000",,,,,,,,Web Platform,,JavaScript,,,,,SQL,C#,,,,,,Windows 7,I enjoy going to work,"$20,000 - $40,000",iPhone,,Blackberry,,,,,Blu-Ray,HDTV,,,,PS3,,Wii,,,">$3,000",Stack Overflow
Other Europe,,35-39,11,Software Products,Mid Sized (100-999),Manager of Developers or Team Leader,It's been known to happen,Influencer,Recommender,Approver,,,,,Hardware,,Software,,,,,,,,,,,Don't know,Enterprise,Java,JavaScript,CSS,,,,SQL,C#,,,,,,Windows 7,It pays the bills,"$40,000 - $60,000",iPhone,Android,,,,Kindle,,,HDTV,,,,,,,,,">$3,000",Stack Overflow
United States of America,Texas,30-34,11,Software Products,Mature Small Business (25-100),Systems Analyst,It's been known to happen,,Recommender,,,,,,,,Software,,,,,,,,,,,Don't know,Other,,,,,,,SQL,C#,,,,,,Windows XP,So happy it hurts,"$60,000 - $80,000",,Android,,,,,,,HDTV,,,,,Xbox,,,,$100-$250,Stack Overflow
United States of America,Florida,25-29,41435,Other,Mid Sized (100-999),Web Application Developer,Unless it's stoopid it gets done,,Recommender,,,,,,Hardware,Servers,Software,,Consultants,,,,,,,,,Don't know,Web Platform,,JavaScript,CSS,PHP,,,,,,,Perl,,,Mac OS X,I enjoy going to work,"$60,000 - $80,000",iPhone,,,,,,,Blu-Ray,HDTV,AppleTV,iPad,,,Xbox,,,,$251-$500,Stack Overflow
United States of America,Ohio,40-50,11,Healthcare,Mature Small Business (25-100),Desktop Application Developer,It's been known to happen,Influencer,Recommender,,Purchaser,,,,Hardware,,Software,,,Other,"<$10,000",,,,,,,,Other,,,,,,,,C#,,,,,"VB.NET, VB6",Windows 7,I'm not happy in my job,"$60,000 - $80,000",,Android,,,,,,,,,,,,,,,,"$501-$1,000",Stack Overflow
United Kingdom,,20-24,41435,Software Products,Mature Small Business (25-100),Desktop Application Developer,Unless it's stoopid it gets done,Influencer,Recommender,,Purchaser,,,,,,Software,,,,,,,,,"$100,001 - $150,000",,,Other,Java,JavaScript,CSS,,Python,Ruby,SQL,C#,C++,C,,,"Scheme, VB.Net, VB, VBA, VBScript, PowerShell, F#",Windows 7,So happy it hurts,"$60,000 - $80,000",,Android,,,,,,,HDTV,,,,,,,Other gaming system,,"$1,001-$2,000",Stack Overflow
Other Asia,,30-34,41435,Other,"Other (not working, consultant, etc.)",Embedded Application Developer,It's been known to happen,,,,,,No Involvement,,,,,,,,,,,,,,,,Enterprise,,,,,,,SQL,C#,,,,,,Windows XP,It pays the bills,"$60,000 - $80,000",,,,,Regular Mobile Phone,,,,,,,,,,,,,"$501-$1,000",Stack Overflow
Canada,,25-29,41435,Consulting,Start Up (1-25),Web Application Developer,It's been known to happen,Influencer,Recommender,,,,,,,,Software,"User Equipment: Monitors, PCs, Laptops",,,,,,,,,,Don't know,Web Platform,,JavaScript,CSS,,,,SQL,C#,,,,,,Windows XP,I enjoy going to work,"$40,000 - $60,000",,,,,Regular Mobile Phone,,,,,,iPad,Other netbook,,,Wii,,,"$1,001-$2,000",Stack Overflow
United States of America,North Carolina,25-29,11,Manufacturing,"Fortune 1000 (1,000+)",Manager of Developers or Team Leader,Unless it's stoopid it gets done,Influencer,Recommender,,,,,,Hardware,Servers,Software,"User Equipment: Monitors, PCs, Laptops",Consultants,,,,,,,,">$150,000",,Web Platform,,JavaScript,CSS,,,,SQL,C#,,,,,,Windows XP,I enjoy going to work,"$80,000 - $100,000",iPhone,,Blackberry,,,,,Blu-Ray,HDTV,,,Other netbook,,Xbox,,,,">$3,000",Stack Overflow
Other Asia,,20-24,11,Software Products,Start Up (1-25),Manager of Developers or Team Leader,I run this place,Influencer,Recommender,,Purchaser,,,I'm a Seller,,,Software,"User Equipment: Monitors, PCs, Laptops",Consultants,,"<$10,000",,,,,,,Don't know,Web Platform,,JavaScript,,,,,,C#,,,,,,Windows 7,I enjoy going to work,"<$20,000",,Android,,,Regular Mobile Phone,,,,,,,Other netbook,,,,,old Windows Phone and also WP7 ones,"$1,001-$2,000",Stack Overflow
Russia,,25-29,41310,Software Products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other Europe,,30-34,41435,Web Services,Start Up (1-25),Web Application Developer,It's been known to happen,,Recommender,,,,,,,,,"User Equipment: Monitors, PCs, Laptops",,,"<$10,000",,,,,,,,SaaS,,,,,,,SQL,C#,,,,,,Windows 7,I'm not happy in my job,"$20,000 - $40,000",,,,,Regular Mobile Phone,,,,,,,,,,,,,$100-$250,Stack Overflow
South America,,35-39,11,Software Products,Start Up (1-25),Web Application Developer,It's been known to happen,Influencer,,,,,,,,,Software,,,,,,,,,,,Don't know,Web Platform,,JavaScript,CSS,,Python,,SQL,,C++,,,,,Linux,I enjoy going to work,"$80,000 - $100,000",iPhone,,,,,,,,HDTV,,iPad,,,,,,,"$2,001-$3,000",Stack Overflow
United States of America,Massachusetts,35-39,11,Web Services,Mature Small Business (25-100),Manager of Developers or Team Leader,Unless it's stoopid it gets done,Influencer,,,,,,,Hardware,Servers,Software,"User Equipment: Monitors, PCs, Laptops",,,"<$10,000",,,,,,,,SaaS,,JavaScript,CSS,,,,SQL,C#,,,,,,Windows 7,So happy it hurts,">$140,000",,,,Other Smart Phone,,,,Blu-Ray,HDTV,,,,,Xbox,,,,"$1,001-$2,000",Stack Overflow
United States of America,Texas,40-50,11,Healthcare,Mature Small Business (25-100),Manager of Developers or Team Leader,It's been known to happen,Influencer,Recommender,Approver,,,,,,,Software,,,,,,,,,,,Don't know,Web Platform,,JavaScript,CSS,,,,SQL,C#,,,,,,Windows XP,It pays the bills,,iPhone,,,,,,,,,,,,,,,,,"$501-$1,000",Stack Overflow
United States of America,New York,25-29,41435,Finance / Banking,"Fortune 1000 (1,000+)",Server Programmer,It's been known to happen,Influencer,Recommender,,,,,,,,Software,"User Equipment: Monitors, PCs, Laptops",,,,,,,,,,Don't know,Other,Java,,,,,,,,,,,,Scala,Windows XP,I enjoy going to work,">$140,000",,Android,,,,,,,HDTV,,,Other netbook,,,Wii,,,">$3,000",Stack Overflow
United States of America,Arizona,35-39,11,Manufacturing,"Fortune 1000 (1,000+)",Web Application Developer,Unless it's stoopid it gets done,Influencer,,,Purchaser,,,,,,Software,,,,"<$10,000",,,,,,,,Enterprise,,,,,,Ruby,,C#,,,,,,Windows 7,It pays the bills,"$100,000 - $120,000",iPhone,,,,,,,Blu-Ray,HDTV,AppleTV,iPad,,,,,,,">$3,000",Stack Overflow
United States of America,California,25-29,41435,Other,"Fortune 1000 (1,000+)",Web Application Developer,It's been known to happen,Influencer,Recommender,,,,,,,,Software,,,,,,,,,,,Don't know,Web Platform,,JavaScript,,,,,,C#,C++,C,,,,Windows 7,I enjoy going to work,"$60,000 - $80,000",,Android,,,Regular Mobile Phone,,,Blu-Ray,HDTV,,,Other netbook,,,Wii,,,"$1,001-$2,000",Stack Overflow
Other Europe,,25-29,41435,Finance / Banking,"Fortune 1000 (1,000+)",Server Programmer,Once in a blue moon,,,,,,No Involvement,,,,,,,,,,,,,,,,Enterprise,Java,JavaScript,,,,,SQL,,,,,,,Linux,It pays the bills,"$40,000 - $60,000",,,,Other Smart Phone,,,,,HDTV,,,,PS3,,,,,$251-$500,Stack Overflow
United Kingdom,,20-24,41435,Education,Student,Student,It's been known to happen,Influencer,Recommender,,,,,,Hardware,,Software,"User Equipment: Monitors, PCs, Laptops",,,"<$10,000",,,,,,,,Other,,,,,Python,Ruby,SQL,,,C,,,"IDL, MatLab, NumPy",Mac OS X,I enjoy going to work,"<$20,000",,Android,,,Regular Mobile Phone,,,,,,,,,,,,iPod touch,$100-$250,Stack Overflow
Other Europe,,20-24,41310,Consulting,Mid Sized (100-999),Web Application Developer,Unless it's stoopid it gets done,Influencer,Recommender,,,,,,Hardware,,Software,"User Equipment: Monitors, PCs, Laptops",,,"<$10,000",,,,,,,,Enterprise,Java,JavaScript,CSS,,,,SQL,C#,,,,,,Mac OS X,So happy it hurts,"$80,000 - $100,000",iPhone,,,,,,,,HDTV,,iPad,,,,Wii,,,">$3,000",Stack Overflow
Other Asia,,25-29,41435,Web Services,Start Up (1-25),Web Application Developer,Unless it's stoopid it gets done,Influencer,,,,,,,Hardware,Servers,Software,,,,,,,,,,,Don't know,SaaS,Java,,CSS,,,,SQL,C#,C++,C,,,,Windows 7,I enjoy going to work,"$80,000 - $100,000",,,,Other Smart Phone,,,,,,,,,,,Wii,,,$251-$500,Stack Overflow
Italy,,25-29,41435,Education,Student,Student,It's been known to happen,,,,,,No Involvement,,,,,,,,,,,,,,,,Other,Java,,,PHP,Python,,,,C++,C,,,,Mac OS X,I enjoy going to work,Student / Unemployed,,Android,,,,,,Blu-Ray,,,,Other netbook,,,,,,"$1,001-$2,000",Stack Overflow
Canada,,35-39,11,Other,Mid Sized (100-999),Systems Analyst,It's been known to happen,Influencer,Recommender,,,,No Involvement,,Hardware,Servers,Software,,Consultants,Other,,,,,,"$100,001 - $150,000",,,Web Platform,,,,,,,SQL,,,C,,,VB.,Windows XP,I enjoy going to work,,,,,,,,,Blu-Ray,,,,,,,Wii,Other gaming system,iPod Touch,$251-$500,Stack Overflow
United States of America,Illinois,30-34,11,Education,"Other (not working, consultant, etc.)",Other,I run this place,Influencer,Recommender,Approver,Purchaser,Check Writer,,,Hardware,Servers,Software,"User Equipment: Monitors, PCs, Laptops",,,"<$10,000",,,,,,,,Other,,JavaScript,CSS,PHP,Python,,,,,C,,,Objective-C,Mac OS X,It pays the bills,"$40,000 - $60,000",,,Blackberry,,Regular Mobile Phone,Kindle,,Blu-Ray,,,,Other netbook,,,,,,"$1,001-$2,000",Other
Other Europe,,40-50,11,Consulting,"Fortune 1000 (1,000+)",IT Staff / System Administrator,It's been known to happen,,,,,,No Involvement,,,,,,,,,,,,,,,,Web Platform,,,,PHP,,,SQL,C#,,C,Perl,,,Linux,I enjoy going to work,"$40,000 - $60,000",iPhone,,,,Regular Mobile Phone,,,,HDTV,,,Other netbook,,,,,,$100-$250,Super User
Other Europe,,20-24,41310,Education,Student,Student,Unless it's stoopid it gets done,,,,,,No Involvement,,,,,,,,,,,,,,,,Other,Java,,,,Python,,,,,C,,,,Linux,I enjoy going to work,Student / Unemployed,,,,,Regular Mobile Phone,,,,,,,Other netbook,,,,,,$251-$500,Stack Overflow
United States of America,Washington,25-29,11,Consulting,"Other (not working, consultant, etc.)",Server Programmer,I run this place,Influencer,Recommender,,Purchaser,Check Writer,,,,,Software,,,,"<$10,000",,,,,,,,Other,,JavaScript,CSS,,,,SQL,C#,,,Perl,,,Windows 7,I enjoy going to work,"$60,000 - $80,000",,Android,,,,Kindle,,Blu-Ray,HDTV,,,,,Xbox,,,,"$1,001-$2,000",Stack Overflow
Australia,,25-29,41435,Other,Mid Sized (100-999),Desktop Application Developer,It's been known to happen,Influencer,,,,,,,,,Software,,,,,,,,,,,Don't know,Enterprise,,JavaScript,CSS,PHP,Python,,SQL,,,,,,,Linux,I enjoy going to work,"$100,000 - $120,000",iPhone,,,,,,,,,,,,,,,,,<$100,Stack Overflow
